id	word_id	rel_word_id	relation
9900	2881	51432	related
9901	2881	51433	related
29513	2884	1617	related
29516	2884	4051	synonym
29512	2884	4496	related
29514	2884	4724	synonym
29507	2884	5937	related
29515	2884	7174	synonym
29511	2884	11284	related
29517	2884	17341	synonym
29518	2884	19503	synonym
29509	2884	19668	related
29508	2884	27491	related
29510	2884	31613	related
1294	2886	195	related
1295	2886	16788	related
36608	2887	6827	related
36609	2887	54762	related
36775	2888	293	related
36796	2888	786	related
36800	2888	817	synonym
36767	2888	1183	related
36795	2888	2247	related
36802	2888	3579	synonym
36778	2888	3625	related
36786	2888	5485	related
36774	2888	6139	related
36790	2888	8575	related
36777	2888	9003	related
36780	2888	9060	related
36782	2888	9468	related
36772	2888	12500	related
36801	2888	12500	synonym
36776	2888	13941	related
36769	2888	14441	related
36783	2888	16637	related
36771	2888	16764	related
36768	2888	17257	related
36791	2888	18817	related
36766	2888	18838	related
36788	2888	19041	related
36785	2888	19609	related
36784	2888	24001	related
36779	2888	24671	related
36781	2888	26107	related
36770	2888	36207	related
36793	2888	37920	related
36773	2888	54782	related
36792	2888	54783	related
36794	2888	54784	related
36797	2888	54785	related
36798	2888	54786	related
36799	2888	54787	related
40036	2890	2265	related
54907	2891	5813	related
35305	2894	1408	synonym
50660	2895	9544	related
50653	2895	10276	related
50661	2895	18887	related
50654	2895	19832	related
50655	2895	57182	related
50656	2895	57183	related
50657	2895	57184	related
50658	2895	57185	related
50659	2895	57186	related
50662	2895	57187	related
50663	2895	57188	related
1089	2896	12216	related
1090	2896	34408	related
11820	2899	617	related
53402	2900	670	related
53396	2900	4349	related
53399	2900	6885	related
53403	2900	8395	related
53401	2900	11313	related
53400	2900	16036	related
53398	2900	31624	related
53397	2900	57805	related
36587	2905	9565	related
25757	2906	3162	related
25755	2906	52502	related
25756	2906	52503	related
46283	2907	2047	synonym
46281	2907	2817	related
46282	2907	6298	related
46639	2910	465	related
33785	2911	3163	related
27229	2914	52924	related
39163	2915	4992	related
39162	2915	17877	related
27038	2918	768	synonym
27034	2918	5984	related
27032	2918	9833	related
27037	2918	27195	related
27036	2918	39653	related
27030	2918	39654	related
27031	2918	39655	related
27035	2918	39656	related
27029	2918	39657	related
27028	2918	52862	related
27033	2918	52863	related
25709	2921	3259	related
25708	2921	3439	related
25710	2921	5066	related
35419	2923	13106	related
35420	2923	20418	related
36882	2924	18698	related
36883	2924	27305	related
40474	2925	1263	related
40477	2925	14014	related
40476	2925	21029	related
40475	2925	32736	related
40478	2925	33514	related
40479	2925	46653	related
3692	2926	1913	synonym
3691	2926	10101	related
26598	2927	5311	related
27668	2928	587	related
47970	2929	8169	related
47969	2929	56656	related
31663	2930	3932	related
31667	2930	5863	synonym
31668	2930	6838	synonym
31664	2930	7192	related
31669	2930	7634	synonym
31666	2930	15991	synonym
31661	2930	18462	related
31665	2930	35674	synonym
31662	2930	54028	related
10755	2931	50300	synonym
10754	2931	51619	synonym
51287	2932	445	related
51290	2932	12220	related
51289	2932	16225	related
51288	2932	50017	related
52338	2933	4420	related
52336	2933	5852	related
52337	2933	7557	related
52764	2934	3381	related
52765	2934	25423	related
13391	2935	623	synonym
13385	2935	3083	related
13395	2935	6037	synonym
13387	2935	10893	related
13392	2935	15299	synonym
13396	2935	19072	synonym
13390	2935	23971	related
13386	2935	25670	related
13389	2935	30224	related
13388	2935	43009	related
13393	2935	52175	synonym
46135	2936	589	related
46136	2936	827	related
46134	2936	13258	related
46133	2936	22470	related
46137	2936	25128	related
47810	2937	18068	related
47809	2937	29352	related
47808	2937	56629	related
37090	2939	6724	related
44428	2941	321	related
44436	2941	585	synonym
44430	2941	1260	related
44427	2941	1271	related
44426	2941	1307	related
44435	2941	1601	synonym
44429	2941	1937	related
44421	2941	4738	related
44422	2941	5019	related
44433	2941	5206	synonym
44418	2941	14213	related
44417	2941	14350	related
44437	2941	16754	synonym
44431	2941	18313	related
44419	2941	21518	related
44432	2941	24788	synonym
44425	2941	26466	related
44424	2941	29678	related
44416	2941	32409	related
44434	2941	45211	synonym
44423	2941	48297	related
44420	2941	56092	related
70173	2942	2524	related
70174	2942	3424	related
34470	2943	1072	related
34469	2943	2367	related
34468	2943	3518	related
34467	2943	7706	related
34466	2943	29974	related
30493	2944	2230	related
30490	2944	17616	related
30489	2944	28981	related
30492	2944	41100	related
30491	2944	41105	related
43298	2945	2880	related
43285	2945	3435	related
43272	2945	14465	related
43297	2945	14828	related
43296	2945	16038	related
43293	2945	16642	related
43294	2945	16665	related
43287	2945	17824	related
43295	2945	29468	related
43290	2945	30743	related
43273	2945	37495	related
43274	2945	43215	related
43276	2945	44822	related
43279	2945	45460	related
43281	2945	49370	related
43271	2945	55836	related
43275	2945	55837	related
43277	2945	55838	related
43278	2945	55839	related
43280	2945	55840	related
43282	2945	55841	related
43283	2945	55842	related
43284	2945	55843	related
43286	2945	55844	related
43288	2945	55845	related
43289	2945	55846	related
43291	2945	55847	related
43292	2945	55848	related
36165	2946	20287	related
36164	2946	44995	related
900	2948	7882	related
1985	2951	253	related
1987	2951	6401	related
1986	2951	15496	related
39242	2953	28142	related
39239	2953	46210	related
39240	2953	55172	related
39241	2953	55173	related
47582	2954	3096	related
47583	2954	6757	related
47578	2954	7020	related
47579	2954	7156	related
47584	2954	7917	related
47581	2954	9986	related
47580	2954	13024	related
46847	2955	683	related
46852	2955	2136	synonym
46853	2955	2997	synonym
46850	2955	3105	related
46851	2955	12257	related
46849	2955	18858	related
46848	2955	49053	related
32912	2957	1740	synonym
32911	2957	2587	synonym
32910	2957	3147	related
32914	2957	7193	synonym
32913	2957	7943	synonym
50788	2958	2054	related
50798	2958	3044	synonym
50791	2958	12079	related
50792	2958	15094	related
50787	2958	29585	related
50793	2958	31422	related
50789	2958	57239	related
50790	2958	57240	related
50794	2958	57241	related
50795	2958	57242	related
50796	2958	57243	related
50797	2958	57244	related
31914	2964	6028	related
31916	2964	20395	related
31915	2964	41902	related
46840	2965	683	related
46843	2965	2856	related
46842	2965	3105	related
46841	2965	17170	related
12175	2968	2123	related
13053	2969	790	related
13037	2969	1348	related
13062	2969	1348	synonym
13055	2969	1436	related
13047	2969	1622	related
13051	2969	2034	related
13042	2969	2431	related
13048	2969	2570	related
13038	2969	3629	related
13061	2969	5154	synonym
13056	2969	5220	related
13054	2969	5927	related
13049	2969	8776	related
13059	2969	9665	synonym
13045	2969	10114	related
13050	2969	12127	related
13044	2969	13265	related
13060	2969	18442	synonym
13041	2969	28135	related
13052	2969	31594	related
13057	2969	32260	related
13039	2969	37733	related
13040	2969	37734	related
13035	2969	52078	related
13036	2969	52079	related
13043	2969	52080	related
13046	2969	52081	related
13058	2969	52082	related
53858	2970	5230	related
53862	2970	5230	synonym
53859	2970	8144	related
53861	2970	8144	synonym
53860	2970	57922	related
41727	2971	859	related
41732	2971	1844	related
41736	2971	2184	related
41731	2971	6163	related
41734	2971	11089	related
41730	2971	19873	related
41728	2971	21847	related
41735	2971	29169	related
41733	2971	30727	related
41729	2971	32378	related
31166	2974	867	related
47770	2976	2421	related
47769	2976	4932	related
47771	2976	56623	related
47772	2976	56624	related
47773	2976	56625	related
748	2978	7321	related
747	2978	8378	related
749	2978	12910	related
2830	2981	770	synonym
2833	2981	2664	synonym
2831	2981	3704	synonym
2834	2981	6803	synonym
2829	2981	7730	related
2832	2981	11167	synonym
2828	2981	12083	related
31727	2983	4013	related
31726	2983	29650	related
11800	2986	51831	related
4313	2987	6141	related
4314	2987	19366	related
39600	2988	1325	related
39601	2988	32494	related
37226	2989	255	related
37225	2989	499	related
37227	2989	852	related
33799	2990	6109	related
33797	2990	13038	related
33798	2990	25391	related
50732	2991	12246	related
50735	2991	16108	related
50731	2991	25744	related
50733	2991	33769	related
50734	2991	57217	related
55019	2994	498	synonym
55021	2994	538	synonym
55022	2994	1935	synonym
55017	2994	3738	related
55016	2994	6655	related
55020	2994	8554	synonym
55018	2994	10312	related
42253	2998	1761	related
42295	2998	1761	synonym
42245	2998	3556	related
42279	2998	3894	related
42266	2998	4273	related
42288	2998	4947	related
42269	2998	6004	related
42249	2998	6347	related
42299	2998	6360	synonym
42286	2998	6453	related
42296	2998	7504	synonym
42297	2998	7747	synonym
42273	2998	9138	related
42256	2998	9591	related
42291	2998	11615	related
42298	2998	13481	synonym
42271	2998	14355	related
42301	2998	15331	synonym
42254	2998	16693	related
42247	2998	17873	related
42276	2998	18510	related
42246	2998	19220	related
42287	2998	19962	related
42300	2998	22236	synonym
42259	2998	23580	related
42282	2998	24853	related
42241	2998	27181	related
42255	2998	27681	related
42277	2998	27897	related
42294	2998	29311	synonym
42264	2998	31748	related
42265	2998	42629	related
42281	2998	45962	related
42283	2998	46218	related
42284	2998	46221	related
42242	2998	47729	related
42243	2998	47730	related
42290	2998	49168	related
42260	2998	54046	related
42244	2998	54390	related
42248	2998	54391	related
42250	2998	54392	related
42251	2998	54393	related
42252	2998	54394	related
42257	2998	54395	related
42258	2998	54396	related
42261	2998	54397	related
42262	2998	54398	related
42263	2998	54399	related
42267	2998	54400	related
42268	2998	54401	related
42270	2998	54402	related
42272	2998	54403	related
42274	2998	54404	related
42278	2998	54405	related
42280	2998	54406	related
42285	2998	54407	related
42289	2998	54408	related
42292	2998	54409	related
42293	2998	55657	synonym
1083	3000	535	synonym
1084	3000	2564	synonym
1086	3000	5194	synonym
1085	3000	7160	synonym
1082	3000	10569	synonym
1081	3000	17748	related
2479	3003	9	related
2477	3003	621	related
2478	3003	35088	related
47079	3004	4482	related
47081	3004	8793	related
47082	3004	10418	related
47080	3004	49076	related
31815	3005	2948	synonym
31816	3005	9538	synonym
31814	3005	14199	related
48972	3006	14482	related
48973	3006	20139	related
51652	3007	3506	related
51651	3007	3888	related
51653	3007	5462	related
51649	3007	11464	related
51650	3007	30732	related
51654	3007	57407	synonym
13671	3009	926	related
13670	3009	2134	related
31246	3010	9195	related
31245	3010	22585	related
32228	3011	754	related
32191	3011	767	related
32218	3011	3653	related
32213	3011	5837	related
32231	3011	5862	synonym
32232	3011	6259	synonym
32198	3011	7786	related
32203	3011	8436	related
32204	3011	9213	related
32199	3011	9755	related
32230	3011	9756	synonym
32224	3011	11887	related
32227	3011	13428	related
32201	3011	13806	related
32211	3011	14343	related
32202	3011	14528	related
32216	3011	16595	related
32220	3011	20752	related
32193	3011	22348	related
32215	3011	25196	related
32209	3011	28903	related
32222	3011	30355	related
32190	3011	31125	related
32188	3011	32300	related
32221	3011	32995	related
32189	3011	35346	related
32196	3011	35352	related
32197	3011	35354	related
32208	3011	38883	related
32210	3011	40755	related
32212	3011	40765	related
32217	3011	42244	related
32185	3011	54066	related
32187	3011	54067	related
32192	3011	54068	related
32194	3011	54069	related
32195	3011	54070	related
32200	3011	54071	related
32205	3011	54072	related
32206	3011	54073	related
32207	3011	54074	related
32214	3011	54075	related
32219	3011	54076	related
32223	3011	54077	related
32225	3011	54078	related
32226	3011	54079	related
32229	3011	54080	related
45790	3013	1870	related
45791	3013	3619	related
28598	3016	2714	synonym
28594	3016	7103	related
28599	3016	11564	synonym
28596	3016	15767	related
28595	3016	26477	related
28597	3016	53351	related
42601	3017	6391	related
42600	3017	55687	related
42602	3017	55688	related
46912	3018	1806	related
46911	3018	3187	related
46914	3018	4325	related
46913	3018	55215	related
52330	3020	1995	related
52329	3020	6622	related
2839	3021	375	related
2844	3021	1201	synonym
2837	3021	2864	related
2845	3021	2920	synonym
2838	3021	3579	related
2843	3021	4440	related
2836	3021	6661	related
2840	3021	8000	related
2841	3021	13742	related
2842	3021	51045	related
49262	3022	1282	related
49265	3022	4696	synonym
49261	3022	4707	related
49263	3022	7145	synonym
49254	3022	7718	related
49258	3022	7903	related
49264	3022	10896	synonym
49260	3022	17418	related
49257	3022	19919	related
49259	3022	20008	related
49267	3022	22296	synonym
49266	3022	31543	synonym
49256	3022	49757	related
49253	3022	56851	related
49255	3022	56852	related
4562	3023	955	related
4564	3023	3403	related
4563	3023	6074	related
54888	3024	803	synonym
54885	3024	9619	related
54886	3024	20461	related
54887	3024	21953	related
44517	3027	212	related
44518	3027	9169	related
44519	3027	15627	related
44520	3027	48368	related
44521	3027	56103	synonym
2032	3028	7200	related
2030	3028	10384	related
2043	3028	17009	related
2040	3028	17030	related
2042	3028	19525	related
2041	3028	21640	related
2035	3028	26291	related
2033	3028	34936	related
2031	3028	34937	related
2034	3028	34938	related
2037	3028	36004	related
2039	3028	47221	related
2036	3028	50861	related
2038	3028	50862	related
13123	3029	2159	related
13124	3029	6294	related
895	3030	13675	related
894	3030	24726	related
30073	3031	14930	related
30077	3031	18369	related
30072	3031	40944	related
30074	3031	53710	related
30075	3031	53711	related
30076	3031	53712	related
32134	3034	339	related
32137	3034	770	synonym
32138	3034	9003	synonym
32135	3034	16320	synonym
32136	3034	54060	synonym
33224	3036	1317	related
33226	3036	1655	related
33225	3036	2196	related
33227	3036	3661	related
38632	3037	5085	related
38631	3037	10958	related
38630	3037	23203	related
30942	3038	3251	related
30943	3038	17252	related
30946	3038	21993	related
30944	3038	27202	related
30945	3038	33073	related
30941	3038	33280	related
44225	3039	3529	synonym
44234	3039	6131	synonym
44222	3039	11064	related
44233	3039	11064	synonym
44238	3039	17669	synonym
